WELL_ID,TOWN,STREET_NUMBER,STREET_NAME,Address,LATITUDE,LONGITUDE,DATE_COMPLETE,WELL_TYPE,WORKPERFORMED,TOTAL_DEPTH,DEPTH_TO_BEDROCK,WATER_LEVEL,Numeric Water Level
131273,Buckland,19,Purinton Road,19 Purinton Road Buckland MA,,,9/16/2004,Domestic,Replacement,265,100,45,45
131303,Buckland,18,Nilman Road,18 Nilman Road Buckland MA,,,3/14/2005,Domestic,New Well,245,60,80,80
131318,Buckland,207,Lower Street,207 Lower Street Buckland MA,,,4/6/2005,Industrial,Replacement,485,58,overflowing,0
131348,Buckland,133,North Street,133 North Street Buckland MA,,,7/9/2004,Domestic,New Well,365,13,65,65
132041,Buckland,6,Depot Road,6 Depot Road Buckland MA,,,6/28/2004,Domestic,New Well,280,118,30,30
134887,Buckland,18,East Buckland Road,18 East Buckland Road Buckland MA,,,4/24/2005,Domestic,New Well,400,2,60,60
134913,Buckland,48,Hog Hollow Road,48 Hog Hollow Road Buckland MA,,,11/12/2004,Domestic,New Well,500,1,40,40
135658,Buckland,142,Bray Road,142 Bray Road Buckland MA,,,12/9/2004,Domestic,New Well,220,7,50,50
136970,Buckland,66,Upper Street,66 Upper Street Buckland MA,,,7/22/2005,Domestic,New Well,382,30,100,100
140523,Buckland,35,Avery Road,35 Avery Road Buckland MA,,,11/14/2005,Domestic,New Well,260,3,Flowing,0
146291,Buckland,28,Shepard Road,28 Shepard Road Buckland MA,,,5/31/2006,Domestic,New Well,90,76,0,0
148206,Buckland,43,W. Brown Road,43 W. Brown Road Buckland MA,42.561767,-70.427233,11/22/2006,Domestic,New Well,220,9,4,4
149008,Buckland,202,Lower Street,202 Lower Street Buckland MA,42.586767,-72.7914,7/19/2007,Domestic,New Well,161,87,Flowing,0
149054,Buckland,27,Orcutt Hill Road,27 Orcutt Hill Road Buckland MA,42.58555,-72.80685,11/14/2006,Domestic,New Well,120,78,overflow,0
154640,Buckland,131,Charlemont Road,131 Charlemont Road Buckland MA,42.613033,-72.814067,6/27/2007,Domestic,Replacement,265,60,27,27
154649,Buckland,Lot 2,Avery Road,Lot 2 Avery Road Buckland MA,42.596033,-72.8197,10/21/2007,Domestic,New Well,445,8,17,17
155391,Buckland,133,Clesson Brook Road,133 Clesson Brook Road Buckland MA,42.583533,-72.836667,7/22/2008,Domestic,New Well,162,78,0,0
157673,Buckland,2,Clesson Brook Road,2 Clesson Brook Road Buckland MA,42.565233,-72.803383,1/19/2009,Domestic,New Well,202,49,15,15
157681,Buckland,64,Charlemont Road,64 Charlemont Road Buckland MA,42.60055,-72.8015,4/10/2009,Domestic,New Well,403,18,20,20
159917,Buckland,,Nilman Road, Nilman Road Buckland MA,42.586133,-72.761,1/10/2010,Domestic,New Well,403,105,30,30
250498,Buckland,185,Bray Rd,185 Bray Rd Buckland MA,42.5667,-72.761917,8/17/2007,Domestic,New Well,440,54,23,23
251524,Buckland,7,Martin Rd,7 Martin Rd Buckland MA,42.585667,-72.790467,5/6/2008,Domestic,New Well,220,57,150,150
263885,Buckland,2,Old Upper Street,2 Old Upper Street Buckland MA,42.59085,-72.793383,8/31/2009,Domestic,Replacement,205,10,30,30
265449,Buckland,57,Bray Rd,57 Bray Rd Buckland MA,42.589167,-72.7449,10/16/2009,Domestic,New Well,523,20,60,60
277716,Buckland,86,Bray Road,86 Bray Road Buckland MA,,,,Domestic,New Well,320,8,8,8
600052,Buckland,30,UPPER STREET,30 UPPER STREET Buckland MA,,,6/24/2010,,,345,40,48,48
600098,Buckland,11,CLESSON BROOK ROAD,11 CLESSON BROOK ROAD Buckland MA,,,8/4/2010,,,225,60,20,20
601156,Buckland,,BRAY ROAD, BRAY ROAD Buckland MA,,,6/11/2011,,,355,5,40,40
606834,Buckland,1,Creamery Lane,1 Creamery Lane Buckland MA,42.26643,73.05018,11/19/2010,,Decommission,,,0,0
611704,Buckland,26,UPPER STREET,26 UPPER STREET Buckland MA,42.59148,-72.79247,9/4/2012,,Replacement,385,35,40,40
611722,Buckland,44,ASHFIELD ROAD,44 ASHFIELD ROAD Buckland MA,42.6142,-72.75928,8/30/2012,,Replacement,245,95,10,10
612793,Buckland,,FORGETTE ROAD, FORGETTE ROAD Buckland MA,42.58047,-72.84205,9/20/2012,,New Well,385,4,27,27
623126,Buckland,,Stone Road, Stone Road Buckland MA,,,5/3/1999,,Hydrofracture,405,,80,80
623127,Buckland,,Martin Road, Martin Road Buckland MA,,,3/19/1999,,New Well,165,66,,0
623128,Buckland,,Goodnow Road, Goodnow Road Buckland MA,,,2/23/1999,,New Well,220,15,13,13
623129,Buckland,,Stone Road, Stone Road Buckland MA,,,12/21/1998,,New Well,425,,15,15
623130,Buckland,,East Buckland Road, East Buckland Road Buckland MA,,,10/7/1998,,New Well,260,58,14,14
623131,Buckland,,Nilman Road, Nilman Road Buckland MA,,,10/8/1998,,New Well,160,,16,16
623132,Buckland,,Hodgen Road, Hodgen Road Buckland MA,,,11/10/1998,,New Well,15,,8,8
623133,Buckland,,Hodgen Road, Hodgen Road Buckland MA,,,2/10/1998,,New Well,12,,5,5
623134,Buckland,,Hodgen Road, Hodgen Road Buckland MA,,,9/11/1997,,New Well,54.5,,47.5,47.5
623136,Buckland,,Bray Road, Bray Road Buckland MA,,,8/4/1997,,New Well,200,76,4,4
623137,Buckland,,Hog Hollow Road, Hog Hollow Road Buckland MA,,,6/27/1997,,New Well,275,,30,30
623138,Buckland,,Clesson Brook Road, Clesson Brook Road Buckland MA,,,6/5/1997,,New Well,275,102,24,24
623143,Buckland,,Goodnow Road, Goodnow Road Buckland MA,,,9/3/1996,,New Well,275,8,20,20
623144,Buckland,,Goodnow Road, Goodnow Road Buckland MA,,,9/4/1996,,New Well,275,45,32,32
623145,Buckland,,Route 112, Route 112 Buckland MA,,,8/7/1996,,Hydrofracture,395,28,28,28
623146,Buckland,,Route 112, Route 112 Buckland MA,,,6/18/1996,,New Well,235,58,10,10
623147,Buckland,,Charlemont Road, Charlemont Road Buckland MA,,,5/7/1996,,New Well,340,8,46,46
623148,Buckland,,Nilman Road, Nilman Road Buckland MA,,,9/2/5199,,New Well,200,103,14,14
623149,Buckland,,Upper Street, Upper Street Buckland MA,,,9/25/1995,,New Well,200,78,20,20
623150,Buckland,,Hog Hollow Road, Hog Hollow Road Buckland MA,,,9/21/1995,,New Well,500,3,10,10
623151,Buckland,1,Creamery Avenue,1 Creamery Avenue Buckland MA,,,8/31/1995,,New Well,25,,17.5,17.5
623152,Buckland,119,Clesson Brook Road,119 Clesson Brook Road Buckland MA,,,8/28/1995,,New Well,108,90,0,0
623153,Buckland,,East Buckland Road, East Buckland Road Buckland MA,,,8/2/1995,,New Well,235,155,22,22
623154,Buckland,,Route 112, Route 112 Buckland MA,,,7/13/1995,,New Well,275,65,10,10
623155,Buckland,,Upper Street, Upper Street Buckland MA,,,8/7/1995,,New Well,340,18,20,20
623156,Buckland,,Route 112, Route 112 Buckland MA,,,7/11/1995,,New Well,160,36,21,21
623157,Buckland,,Route 112, Route 112 Buckland MA,,,7/10/1995,,New Well,220,38,16,16
623158,Buckland,,Route 112, Route 112 Buckland MA,,,6/17/1995,,New Well,160,45,10,10
623159,Buckland,,Bray Road, Bray Road Buckland MA,,,6/8/1995,,New Well,300,6,30,30
623160,Buckland,,East Buckland Road, East Buckland Road Buckland MA,,,2/20/1995,,New Well,125,62,5,5
623161,Buckland,,Depot Road, Depot Road Buckland MA,,,12/1/1994,,New Well,300,95,14,14
623162,Buckland,,East Buckland Road, East Buckland Road Buckland MA,,,11/21/1994,,New Well,195,61,14,14
623163,Buckland,,,  Buckland MA,,,11/18/1994,,New Well,20,,15,15
623164,Buckland,,East Buckland Road, East Buckland Road Buckland MA,,,6/23/1994,,New Well,160,,65,65
623166,Buckland,,Cross Street, Cross Street Buckland MA,,,6/23/1994,,New Well,200,33,35,35
623167,Buckland,,East Buckland Road, East Buckland Road Buckland MA,,,6/8/1994,,New Well,120,8,14,14
623169,Buckland,,East Buckland Road, East Buckland Road Buckland MA,,,6/7/1994,,Deepen,515,,45,45
623170,Buckland,,Charlemont Road, Charlemont Road Buckland MA,,,6/6/1994,,New Well,140,99,,0
623171,Buckland,,Upper Street, Upper Street Buckland MA,,,5/31/1994,,New Well,195,65,22,22
623172,Buckland,,Hodgen Road, Hodgen Road Buckland MA,,,5/18/1994,,New Well,140,21,20,20
623173,Buckland,,East Buckland Road, East Buckland Road Buckland MA,,,5/12/1994,,New Well,200,20,,0
623174,Buckland,,Route 112, Route 112 Buckland MA,,,4/13/1994,,New Well,180,70,25,25
623176,Buckland,,Depot Road, Depot Road Buckland MA,,,12/9/1993,,New Well,20,,15,15
623177,Buckland,,Dodge Road, Dodge Road Buckland MA,,,12/8/1993,,New Well,125,17,15,15
623178,Buckland,,Route 112, Route 112 Buckland MA,,,12/1/1993,,New Well,400,66,16,16
623180,Buckland,,Hog Hollow Road, Hog Hollow Road Buckland MA,,,11/24/1993,,New Well,240,28,12,12
623181,Buckland,,Hog Hollow Road, Hog Hollow Road Buckland MA,,,10/22/1993,,New Well,170,14,10,10
623182,Buckland,,Charlemont Road, Charlemont Road Buckland MA,,,10/18/1993,,New Well,200,18,14,14
623183,Buckland,,Route 112, Route 112 Buckland MA,,,10/14/1993,,New Well,200,74,1,1
623184,Buckland,,East Buckland Road, East Buckland Road Buckland MA,,,8/20/1993,,New Well,255,120,40,40
623185,Buckland,,East Buckland Road, East Buckland Road Buckland MA,,,8/10/1993,,New Well,385,82,15,15
623186,Buckland,,Goodnow Road, Goodnow Road Buckland MA,,,7/26/1993,,New Well,380,8,100,100
623187,Buckland,,Elm Street, Elm Street Buckland MA,,,5/25/1993,,New Well,275,117,35,35
623188,Buckland,,Shephard Road, Shephard Road Buckland MA,,,5/24/1993,,New Well,100,42,3,3
623189,Buckland,66,Ashfield Road,66 Ashfield Road Buckland MA,,,5/19/1993,,New Well,245,70,6,6
623190,Buckland,,Route 112, Route 112 Buckland MA,,,11/2/1992,,New Well,275,,10,10
623191,Buckland,,Charlemont Road, Charlemont Road Buckland MA,,,10/23/1992,,New Well,195,57,37,37
623192,Buckland,,Route 112, Route 112 Buckland MA,,,10/22/1992,,New Well,364,4,35,35
623193,Buckland,,Crittenden Hill Road, Crittenden Hill Road Buckland MA,,,10/20/1992,,New Well,416,7,278,278
623194,Buckland,,Charlemont Road, Charlemont Road Buckland MA,,,8/13/1992,,New Well,275,25,20,20
623195,Buckland,,South Cemetery Road, South Cemetery Road Buckland MA,,,7/24/1992,,New Well,200,140,0,0
623196,Buckland,,Charlemont Road, Charlemont Road Buckland MA,,,6/9/1992,,New Well,275,22,,0
623197,Buckland,,Charlemont Road, Charlemont Road Buckland MA,,,6/8/1992,,New Well,355,17,60,60
623198,Buckland,,Bray Road, Bray Road Buckland MA,,,3/16/1992,,New Well,200,4,15,15
623199,Buckland,,Elm Street, Elm Street Buckland MA,,,11/27/1991,,New Well,355,55,40,40
623200,Buckland,,East Buckland Road, East Buckland Road Buckland MA,,,9/16/1991,,Hydrofracture,500,20,100,100
623201,Buckland,,Mary Lyon Road, Mary Lyon Road Buckland MA,,,10/4/1991,,New Well,600,4,10,10
623202,Buckland,,Clesson Brook Road, Clesson Brook Road Buckland MA,,,7/8/1991,,New Well,125,45,,0
623203,Buckland,,Howes Road, Howes Road Buckland MA,,,6/28/1991,,New Well,200,45,20,20
623204,Buckland,,Labelle Road, Labelle Road Buckland MA,,,5/31/1991,,New Well,150,38,15,15
623205,Buckland,,Bray Road, Bray Road Buckland MA,,,5/29/1991,,New Well,275,29,20,20
623207,Buckland,,Ashfield Road, Ashfield Road Buckland MA,,,10/3/1990,,New Well,275,110,40,40
623208,Buckland,,East Buckland Road, East Buckland Road Buckland MA,,,8/24/1990,,Hydrofracture,535,28,15,15
623209,Buckland,,Lower Street, Lower Street Buckland MA,,,8/17/1990,,New Well,220,100,65,65
623210,Buckland,,Stone Road, Stone Road Buckland MA,,,6/15/1990,,New Well,275,32,40,40
623211,Buckland,,Martin Road, Martin Road Buckland MA,,,5/2/1990,,New Well,355,20,2,2
623212,Buckland,,Route 112, Route 112 Buckland MA,,,5/1/1990,,New Well,235,,20,20
623213,Buckland,,Route 112, Route 112 Buckland MA,,,4/30/1990,,New Well,275,70,30,30
623214,Buckland,,Cross Street, Cross Street Buckland MA,,,3/9/1990,,New Well,80,31,,0
623216,Buckland,,South Cemetery Road, South Cemetery Road Buckland MA,,,1/4/1990,,New Well,100,16,20,20
623218,Buckland,,Elm Street, Elm Street Buckland MA,,,1/3/1990,,New Well,125,,40,40
623222,Buckland,,Labelle Road, Labelle Road Buckland MA,,,9/28/1989,,New Well,155,12,15,15
623224,Buckland,5,Woodward Road,5 Woodward Road Buckland MA,,,7/24/1989,,New Well,380,39,15,15
623225,Buckland,17,Upper Street,17 Upper Street Buckland MA,,,7/20/1989,,New Well,,34,89,89
623228,Buckland,,East Buckland Road, East Buckland Road Buckland MA,,,7/19/1989,,New Well,260,25,20,20
623229,Buckland,,Charlemont Road, Charlemont Road Buckland MA,,,7/18/1989,,New Well,570,5,85,85
623230,Buckland,,Purinton Road, Purinton Road Buckland MA,,,2/25/1989,,New Well,200,49,20,20
623231,Buckland,,East Buckland Road, East Buckland Road Buckland MA,,,11/25/1988,,New Well,100,22,10,10
623232,Buckland,,Charlemont Road, Charlemont Road Buckland MA,,,10/4/1988,,New Well,225,91,62,62
623233,Buckland,,East Buckland Road, East Buckland Road Buckland MA,,,8/18/1988,,New Well,120,60,60,60
623234,Buckland,,Howes Road, Howes Road Buckland MA,,,8/11/1988,,New Well,455,3,,0
623235,Buckland,,Brown Road, Brown Road Buckland MA,,,8/5/1988,,New Well,240,5,,0
623236,Buckland,,Charlemont Road, Charlemont Road Buckland MA,,,6/9/1988,,New Well,302,,36,36
623237,Buckland,,Avery Road, Avery Road Buckland MA,,,4/1/1988,,New Well,300,0,,0
623238,Buckland,,,  Buckland MA,,,4/13/1988,,New Well,220,,20,20
623239,Buckland,,Howes Road, Howes Road Buckland MA,,,4/1/1988,,New Well,455,4,300,300
623240,Buckland,,East Buckland Road, East Buckland Road Buckland MA,,,5/27/1987,,New Well,140,,20,20
623241,Buckland,,Hodgen Road, Hodgen Road Buckland MA,,,11/1/1987,,New Well,360,90,30,30
623243,Buckland,,Birch Road, Birch Road Buckland MA,,,9/4/1987,,New Well,315,114,20,20
623244,Buckland,,Martin Road, Martin Road Buckland MA,,,7/14/1987,,New Well,180,55,3,3
623245,Buckland,,Route 2, Route 2 Buckland MA,,,6/24/1987,,New Well,180,25,30,30
623247,Buckland,,,  Buckland MA,,,4/29/1987,,Deepen,300,12,40,40
623248,Buckland,,Charlemont Road, Charlemont Road Buckland MA,,,3/9/1987,,New Well,255,13,22,22
623249,Buckland,,Charlemont Road, Charlemont Road Buckland MA,,,3/6/1987,,New Well,105,18,10,10
623250,Buckland,,East Buckland Road, East Buckland Road Buckland MA,,,11/6/1986,,New Well,280,102,15,15
623251,Buckland,,Howes Road, Howes Road Buckland MA,,,11/4/1986,,New Well,200,6,20,20
623252,Buckland,,Howes Road, Howes Road Buckland MA,,,10/30/1986,,New Well,220,10,30,30
623255,Buckland,,Howes Road, Howes Road Buckland MA,,,10/31/1986,,New Well,140,10,30,30
623256,Buckland,,Crittenden Hill Road, Crittenden Hill Road Buckland MA,,,8/26/1986,,New Well,240,3,70,70
623257,Buckland,,Route 112, Route 112 Buckland MA,,,8/24/1986,,New Well,200,52,10,10
623259,Buckland,,Bray Road, Bray Road Buckland MA,,,8/15/1986,,New Well,405,,80,80
623260,Buckland,,Howes Road, Howes Road Buckland MA,,,5/13/1986,,New Well,280,3,33,33
623261,Buckland,,Howes Road, Howes Road Buckland MA,,,5/13/1986,,New Well,280,3,33,33
623263,Buckland,,,  Buckland MA,,,4/23/1986,,New Well,340,6,,0
623264,Buckland,,,  Buckland MA,,,3/13/1986,,New Well,160,19,,0
623265,Buckland,,Hog Hollow Road, Hog Hollow Road Buckland MA,,,9/30/1985,,New Well,380,10,25,25
623266,Buckland,,,  Buckland MA,,,8/23/1985,,New Well,260,10,20,20
623267,Buckland,,Apple Valley Road, Apple Valley Road Buckland MA,,,5/5/1985,,New Well,205,5,10,10
623268,Buckland,,,  Buckland MA,,,7/30/1984,,New Well,260,6,,0
623270,Buckland,,,  Buckland MA,,,7/24/1984,,New Well,120,14,20,20
623271,Buckland,,,  Buckland MA,,,6/4/1984,,New Well,360,86,20,20
623272,Buckland,,Old Hawley Road, Old Hawley Road Buckland MA,,,2/1/1984,,New Well,100,,,0
623274,Buckland,,East Buckland Road, East Buckland Road Buckland MA,,,3/15/1983,,New Well,,65,24,24
623276,Buckland,,,  Buckland MA,,,10/19/1982,,New Well,380,32,8,8
623277,Buckland,,,  Buckland MA,,,10/1/1982,,New Well,240,76,,0
623278,Buckland,,,  Buckland MA,,,8/18/1982,,New Well,160,8,20,20
623280,Buckland,,Bray Road, Bray Road Buckland MA,,,12/1/1981,,New Well,360,8,60,60
623281,Buckland,,Nilman Road, Nilman Road Buckland MA,,,12/1/1981,,New Well,140,62,,0
623282,Buckland,,Route 112, Route 112 Buckland MA,,,10/29/1981,,New Well,140,,15,15
623283,Buckland,,Old Hawley Road, Old Hawley Road Buckland MA,,,9/21/1981,,New Well,80,,5,5
623284,Buckland,,Route 2, Route 2 Buckland MA,,,8/19/1981,,New Well,225,16,0,0
623285,Buckland,,Ashfield Road, Ashfield Road Buckland MA,,,5/23/1981,,New Well,160,98,20,20
623286,Buckland,,Orcutt Hill Road, Orcutt Hill Road Buckland MA,,,4/28/1981,,New Well,360,12,15,15
623287,Buckland,,Charlemont Road, Charlemont Road Buckland MA,,,4/23/1981,,New Well,340,,15,15
623288,Buckland,,Orcutt Hill Road, Orcutt Hill Road Buckland MA,,,3/1/1981,,New Well,340,16,,0
623289,Buckland,,Hog Hollow Road, Hog Hollow Road Buckland MA,,,3/1/1981,,New Well,410,10,,0
623290,Buckland,,Route 112, Route 112 Buckland MA,,,2/26/1981,,New Well,120,41,10,10
623294,Buckland,,Route 112, Route 112 Buckland MA,,,2/25/1981,,New Well,140,82,20,20
623295,Buckland,,Charlemont Road, Charlemont Road Buckland MA,,,1/23/1981,,New Well,280,15,150,150
623296,Buckland,,Depot Road, Depot Road Buckland MA,,,11/25/1980,,New Well,300,48,30,30
623297,Buckland,,Bray Road, Bray Road Buckland MA,,,10/24/1980,,New Well,100,8,22,22
623298,Buckland,,East Buckland Road, East Buckland Road Buckland MA,,,10/21/1980,,New Well,170,7,20,20
623299,Buckland,,East Buckland Road, East Buckland Road Buckland MA,,,8/29/1980,,New Well,280,43,20,20
623300,Buckland,,Old Hawley Road, Old Hawley Road Buckland MA,,,7/29/1980,,New Well,85,26,10,10
623301,Buckland,,East Buckland Road, East Buckland Road Buckland MA,,,7/2/1980,,New Well,255,100,35,35
623302,Buckland,,Mary Lyon Road, Mary Lyon Road Buckland MA,,,5/16/1980,,New Well,120,2,,0
623303,Buckland,,Upper Street, Upper Street Buckland MA,,,11/19/1979,,New Well,200,,40,40
623304,Buckland,,East Buckland Road, East Buckland Road Buckland MA,,,1/1/1979,,New Well,,,,0
623305,Buckland,,Elm Street, Elm Street Buckland MA,,,9/28/1978,,New Well,255,145,70,70
623306,Buckland,,Bray Road, Bray Road Buckland MA,,,6/7/1979,,New Well,280,16,50,50
623307,Buckland,,,  Buckland MA,,,8/1/1978,,New Well,,,,0
623308,Buckland,,Stone Road, Stone Road Buckland MA,,,6/2/1975,,New Well,,,30,30
623309,Buckland,,Route 112, Route 112 Buckland MA,,,5/21/1975,,New Well,150,50,10,10
623311,Buckland,,,  Buckland MA,,,12/19/1974,,New Well,155,128,,0
623312,Buckland,,,  Buckland MA,,,12/17/1974,,New Well,275,175,80,80
623313,Buckland,,Ashfield Road, Ashfield Road Buckland MA,,,9/23/1974,,New Well,155,,15,15
623314,Buckland,,,  Buckland MA,,,8/30/1974,,New Well,305,27,50,50
623315,Buckland,,,  Buckland MA,,,7/30/1974,,New Well,180,100,40,40
623316,Buckland,,Old Hawley Road, Old Hawley Road Buckland MA,,,12/9/1971,,New Well,325,80,12,12
623317,Buckland,,Old Hawley Road, Old Hawley Road Buckland MA,,,5/25/1971,,New Well,100,,,0
623318,Buckland,,Mary Lyon Road, Mary Lyon Road Buckland MA,,,4/28/1971,,New Well,200,120,25,25
623319,Buckland,,,  Buckland MA,,,12/24/1970,,New Well,185,20,60,60
623320,Buckland,,East Buckland Road, East Buckland Road Buckland MA,,,11/12/1970,,New Well,180,107,30,30
623321,Buckland,,Charlemont Road, Charlemont Road Buckland MA,,,10/29/1970,,New Well,165,100,40,40
623322,Buckland,,Charlemont Road, Charlemont Road Buckland MA,,,7/14/1970,,New Well,240,48,15,15
623323,Buckland,,Bray Road, Bray Road Buckland MA,,,5/26/1970,,New Well,220,185,,0
623325,Buckland,,Ashfield Road, Ashfield Road Buckland MA,,,1/17/1970,,New Well,275,20,25,25
623326,Buckland,,East Buckland Road, East Buckland Road Buckland MA,,,11/5/1969,,New Well,250,60,30,30
623327,Buckland,,Route 112, Route 112 Buckland MA,,,5/6/1969,,New Well,190,110,,0
623328,Buckland,,Elm Street, Elm Street Buckland MA,,,3/7/1969,,New Well,128,38,30,30
623329,Buckland,,Charlemont Road, Charlemont Road Buckland MA,,,7/1/1968,,New Well,160,10,10,10
623330,Buckland,,Charlemont Road, Charlemont Road Buckland MA,,,7/8/1968,,New Well,295,4,20,20
623331,Buckland,,Charlemont Road, Charlemont Road Buckland MA,,,7/3/1968,,New Well,129,10,20,20
623332,Buckland,,Old Hawley Road, Old Hawley Road Buckland MA,,,6/24/1968,,New Well,110,68,20,20
623333,Buckland,,Avery Road, Avery Road Buckland MA,,,6/22/1968,,New Well,115,20,10,10
623334,Buckland,,Charlemont Road, Charlemont Road Buckland MA,,,6/8/1967,,New Well,115,15,20,20
623335,Buckland,,Route 112, Route 112 Buckland MA,,,9/1/1965,,New Well,400,75,38,38
623336,Buckland,,Hog Hollow Road, Hog Hollow Road Buckland MA,,,9/1/1965,,New Well,300,12,62,62
623337,Buckland,,Shephard Road, Shephard Road Buckland MA,,,8/30/1965,,New Well,120,100,110,110
623339,Buckland,,Route 112, Route 112 Buckland MA,,,8/24/1965,,New Well,127,55,100,100
623340,Buckland,,Cross Street, Cross Street Buckland MA,,,8/23/1965,,New Well,85,35,75,75
623341,Buckland,,Purinton Road, Purinton Road Buckland MA,,,11/12/1964,,New Well,218,63,51,51
623343,Buckland,,Purinton Road, Purinton Road Buckland MA,,,10/1/1963,,New Well,195,93,,0
623345,Buckland,,Conway Street, Conway Street Buckland MA,,,4/16/1991,,New Well,23,13,6,6
623346,Buckland,,Stone Road, Stone Road Buckland MA,,,10/7/1986,,New Well,230,36,35,35
623347,Buckland,,South Street, South Street Buckland MA,,,7/28/1986,,New Well,230,19,20,20
623348,Buckland,,Bray Road, Bray Road Buckland MA,,,10/31/1984,,New Well,105,6,10,10
623349,Buckland,,Bray Road, Bray Road Buckland MA,,,12/4/1984,,New Well,130,,20,20
623350,Buckland,,Charlemont Road, Charlemont Road Buckland MA,,,1/3/1974,,New Well,180,100,36,36
8845,Shelburne,1033,Mohawk Trail,1033 Mohawk Trail Shelburne MA,,,5/13/1999,Domestic,,780,13,22,22
8846,Shelburne,686,Little Mohawk Road,686 Little Mohawk Road Shelburne MA,,,8/18/2000,Domestic,,180,10,12,12
8847,Shelburne,307,Patten Road,307 Patten Road Shelburne MA,,,8/15/2000,Domestic,,600,5,19,19
8848,Shelburne,1176,Mohawk Trail,1176 Mohawk Trail Shelburne MA,,,5/17/1999,Domestic,,440,4,25,25
10549,Shelburne,,Little Mohawk Road, Little Mohawk Road Shelburne MA,,,8/31/1999,Domestic,,380,4,20,20
100752,Shelburne,690,Little Mohawk Road,690 Little Mohawk Road Shelburne MA,42.636667,-72.684972,7/2/2001,Domestic,New Well,500,28,flowing .50,0
100771,Shelburne,241,Colrain Road,241 Colrain Road Shelburne MA,,,8/1/2001,Domestic,New Well,140,26,7,7
103874,Shelburne,80,Bardwells Ferry Road,80 Bardwells Ferry Road Shelburne MA,,,8/10/2001,Domestic,New Well,440,35,3,3
107424,Shelburne,891,Mohawk Trail,891 Mohawk Trail Shelburne MA,,,10/22/2001,Domestic,Repair,165,12,10,10
107436,Shelburne,79,East Buckland Road,79 East Buckland Road Shelburne MA,,,12/31/2001,Domestic,Replacement,445,55,full,#VALUE!
107471,Shelburne,104,Frank Williams Road,104 Frank Williams Road Shelburne MA,,,1/24/2002,Domestic,Replacement,445,26,20,20
109479,Shelburne,307,Patten Road,307 Patten Road Shelburne MA,,,5/1/2002,Domestic,New Well,600,4,10,10
111434,Shelburne,115,Little Mohawk Road,115 Little Mohawk Road Shelburne MA,,,8/8/2002,Domestic,New Well,185,47,33,33
111448,Shelburne,739,Mohawk Trail,739 Mohawk Trail Shelburne MA,,,9/24/2002,Domestic,Replacement,425,6,32.8,32.8
111479,Shelburne,,Colrain-Shelburne Road, Colrain-Shelburne Road Shelburne MA,,,1/15/2003,Domestic,New Well,425,3,10,10
111480,Shelburne,1498,Mohawk Trail,1498 Mohawk Trail Shelburne MA,,,1/16/2003,Domestic,New Well,425,12,40,40
118221,Shelburne,14,Copper Lane,14 Copper Lane Shelburne MA,,,7/30/2003,,New Well,220,0,overflowing,0
118353,Shelburne,178,Paten Road,178 Paten Road Shelburne MA,,,12/12/2002,Domestic,New Well,320,12,20,20
118479,Shelburne,652,Patten Hill Road,652 Patten Hill Road Shelburne MA,,,9/27/2002,Domestic,Replacement,300,45,21,21
118548,Shelburne,50,State Street,50 State Street Shelburne MA,,,2/28/2003,Monitoring,New Well,24,0,15,15
122459,Shelburne,10,Guy Manners Road,10 Guy Manners Road Shelburne MA,,,7/2/2003,Domestic,New Well,145,4,28,28
122518,Shelburne,1394,Mohawk Trail,1394 Mohawk Trail Shelburne MA,,,2/11/2004,Domestic,Replacement,485,89,20,20
122540,Shelburne,,Skinner Road, Skinner Road Shelburne MA,,,4/28/2004,Domestic,New Well,485,10,24,24
124186,Shelburne,12,Skinner Road,12 Skinner Road Shelburne MA,,,11/4/2003,Domestic,Replacement,400,17,20,20
126144,Shelburne,609,Mohawk Trail,609 Mohawk Trail Shelburne MA,,,7/14/2003,Domestic,New Well,700,150,50,50
131265,Shelburne,61,Frank Williams Road,61 Frank Williams Road Shelburne MA,,,8/23/2004,Domestic,Replacement,585,0,38,38
131290,Shelburne,685,Mohawk Trail,685 Mohawk Trail Shelburne MA,,,12/4/2004,Domestic,New Well,485,7,10,10
131325,Shelburne,62,Frank Williams Road,62 Frank Williams Road Shelburne MA,,,7/22/2005,Domestic,Replacement,405,20,7,7
140508,Shelburne,636,Little Mohawk Road,636 Little Mohawk Road Shelburne MA,,,9/29/2005,Domestic,New Well,400,6,44,44
141206,Shelburne,1443,Rte 2,1443 Rte 2 Shelburne MA,,,9/30/2005,Domestic,Replacement,445,15,35,35
141207,Shelburne,76,Frank Williams Road,76 Frank Williams Road Shelburne MA,,,9/29/2005,Domestic,Replacement,145,70,Overflow,0
141226,Shelburne,11,Old Greenfield Road,11 Old Greenfield Road Shelburne MA,,,2/17/2006,Domestic,Replacement,335,25,30,30
141241,Shelburne,1,Little Mohawk Road,1 Little Mohawk Road Shelburne MA,,,3/11/2006,Domestic,Replacement,325,35,35,35
145664,Shelburne,373,Little Mohawk Road,373 Little Mohawk Road Shelburne MA,42.612067,-72.68525,8/18/2006,Domestic,New Well,545,4,20,20
147372,Shelburne,438,Taylor Road,438 Taylor Road Shelburne MA,,,9/12/2006,Domestic,New Well,160,30,10,10
